Date,Elevation (feet),Storage (af),Evaporation (af),Inflow** (cfs),Unregulated Inflow*** (cfs),Power Release (cfs),Bypass Release (cfs),Spillway Release (cfs),Total Release (cfs),
3-Apr-13,3598.65,11621745,754,5954,5957,9702,0,0,9702, 
4-Apr-13,3598.53,11610381,753,3762,3998,9570,0,0,9570, 
5-Apr-13,3598.46,11603755,753,6536,7550,9765,0,0,9765, 
6-Apr-13,3598.37,11595240,752,4622,5310,8879,0,0,8879, 
7-Apr-13,3598.29,11587674,752,4392,5092,8133,0,0,8133, 
8-Apr-13,3598.26,11584837,752,8607,9829,9773,0,0,9773, 
9-Apr-13,3598.16,11575386,751,4800,5688,9567,0,0,9567, 
10-Apr-13,3598.04,11563578,751,3629,4472,9680,0,0,9680, 
11-Apr-13,3597.91,11551778,750,3584,4685,9631,0,0,9631, 
12-Apr-13,3597.83,11544229,750,5909,7204,9642,0,0,9642, 
13-Apr-13,3597.78,11539513,749,6635,7737,8825,0,0,8825, 
14-Apr-13,3597.75,11536684,749,6887,8097,8050,0,0,8050, 
15-Apr-13,3597.73,11534799,749,9045,9517,9694,0,0,9694, 
16-Apr-13,3597.6,11522546,748,3361,4112,9656,0,0,9656, 
17-Apr-13,3597.52,11515010,748,5993,6727,9720,0,0,9720, 
18-Apr-13,3597.41,11504653,747,4414,4503,9676,0,0,9676, 
19-Apr-13,3597.32,11496183,747,5241,5362,9476,0,0,9476, 
20-Apr-13,3597.26,11490539,747,5889,6856,8586,0,0,8586, 
21-Apr-13,3597.24,11488658,747,7304,8328,7952,0,0,7952, 
22-Apr-13,3597.17,11482076,746,6482,7875,9690,0,0,9690, 
23-Apr-13,3597.1,11475496,746,6239,6597,9446,0,0,9446, 
24-Apr-13,3596.99,11465162,745,4148,3478,9399,0,0,9399, 
25-Apr-13,3596.89,11455772,745,4671,4956,9409,0,0,9409, 
26-Apr-13,3596.81,11448263,744,5551,5243,9264,0,0,9264, 
27-Apr-13,3596.74,11441696,744,5192,3979,8393,0,0,8393, 
28-Apr-13,3596.68,11436069,744,5023,6130,7712,0,0,7712, 
29-Apr-13,3596.64,11432318,743,7700,6597,9368,0,0,9368, 
30-Apr-13,3596.53,11422008,743,4527,4269,9766,0,0,9766, 
1-May-13,3596.36,11406086,846,2524,2045,10767,0,0,10767, 
2-May-13,3596.25,11395791,846,5670,5113,10849,0,0,10849, 
3-May-13,3596.2,11391113,845,8697,9037,10818,0,0,10818, 
4-May-13,3596.18,11389243,845,8961,10753,9554,0,0,9554, 
5-May-13,3596.22,11392984,846,11395,14368,8931,0,0,8931, 
6-May-13,3596.15,11386437,845,7149,10221,10288,0,0,10288, 
7-May-13,3596.07,11378957,845,7001,9796,10649,0,0,10649, 
8-May-13,3596.04,11376153,845,9524,11283,10626,0,0,10626, 
9-May-13,3596.08,11379892,845,13167,15837,10705,0,0,10705, 
10-May-13,3596.09,11380827,845,11598,13441,10663,0,0,10663, 
11-May-13,3596.1,11381762,845,10454,11780,9519,0,0,9519, 
12-May-13,3596.14,11385502,845,11411,12689,8949,0,0,8949, 
13-May-13,3596.13,11384567,845,10763,10797,10847,0,0,10847, 
14-May-13,3596.12,11383632,845,10558,10675,10641,0,0,10641, 
15-May-13,3596.13,11384567,845,11733,11098,10798,0,0,10798, 
16-May-13,3596.14,11385502,845,11645,13113,10710,0,0,10710, 
17-May-13,3596.23,11393920,846,15562,17702,10553,0,0,10553, 
18-May-13,3596.46,11415450,847,21591,23737,9441,0,0,9441, 
19-May-13,3596.65,11433256,848,19027,22275,8904,0,0,8904, 
20-May-13,3596.94,11460466,850,25840,30202,10596,0,0,10596, 
21-May-13,3597.24,11488658,852,26641,31478,10861,0,0,10861, 
22-May-13,3597.49,11512185,853,24027,29568,10787,0,0,10787, 
23-May-13,3597.65,11527258,854,19268,25995,10631,0,0,10631, 
24-May-13,3597.89,11549890,856,22281,28093,9527,0,0,9527, 
25-May-13,3598.08,11567828,857,18324,24147,8125,0,0,8125, 
26-May-13,3598.24,11582947,858,16805,23232,8141,0,0,8141, 
27-May-13,3598.46,11603755,859,19785,24588,8022,0,0,8022, 
28-May-13,3598.71,11627430,861,21426,28079,8101,0,0,8101, 
29-May-13,3598.96,11651135,862,21449,28325,8108,0,0,8108, 
30-May-13,3599.24,11677721,864,22996,30167,8084,0,0,8084, 
31-May-13,3599.44,11696734,865,18879,25836,8091,0,0,8091, 
1-Jun-13,3599.58,11710055,1387,21000,27766,13048,0,0,13048, 
2-Jun-13,3599.68,11719576,1388,18649,24363,12765,0,0,12765, 
3-Jun-13,3599.74,11725291,1388,17764,23437,13952,0,0,13952, 
4-Jun-13,3599.79,11730054,1389,16923,18788,13630,0,0,13630, 
5-Jun-13,3599.89,11739585,1390,19714,20029,13824,0,0,13824, 
6-Jun-13,3599.95,11745306,1390,17602,16751,13786,0,0,13786, 
7-Jun-13,3600.01,11751029,1391,17591,17840,13774,0,0,13774, 
8-Jun-13,3600.1,11759616,1392,18332,18390,12955,0,0,12955, 
9-Jun-13,3600.21,11770118,1393,19021,19183,12601,0,0,12601, 
10-Jun-13,3600.36,11784448,1394,22257,22155,13751,0,0,13751, 
11-Jun-13,3600.46,11794009,1396,19630,18276,13721,0,0,13721, 
12-Jun-13,3600.6,11807402,1397,21671,21627,13674,0,0,13674, 
13-Jun-13,3600.72,11818890,1398,20664,20492,13704,0,0,13704, 
14-Jun-13,3600.83,11829428,1399,20081,20321,13638,0,0,13638, 
15-Jun-13,3600.95,11840931,1401,20006,19973,13037,0,0,13037, 
16-Jun-13,3601.07,11852441,1402,19569,20092,12596,0,0,12596, 
17-Jun-13,3601.13,11858199,1402,17617,18121,13775,0,0,13775, 
18-Jun-13,3601.18,11862999,1403,17031,16548,13710,0,0,13710, 
19-Jun-13,3601.17,11862039,1403,13958,14613,13774,0,0,13774, 
20-Jun-13,3601.13,11858199,1402,12422,14274,13806,0,0,13806, 
21-Jun-13,3601.08,11853400,1402,11926,13199,13832,0,0,13832, 
22-Jun-13,3601.02,11847644,1401,10617,12210,13044,0,0,13044, 
23-Jun-13,3600.94,11839972,1401,9062,10242,12533,0,0,12533, 
24-Jun-13,3600.84,11830386,1399,9000,8689,13514,0,0,13514, 
25-Jun-13,3600.72,11818890,1398,8387,8109,13942,0,0,13942, 
26-Jun-13,3600.61,11808359,1397,8802,7361,13832,0,0,13832, 
27-Jun-13,3600.5,11797834,1396,8614,7086,13642,0,0,13642, 
28-Jun-13,3600.38,11786360,1395,8184,5804,13728,0,0,13728, 
29-Jun-13,3600.26,11774893,1393,7588,5396,13130,0,0,13130, 
30-Jun-13,3600.07,11756753,1391,3383,2063,12559,0,0,12559, 
1-Jul-13,3599.93,11743399,1615,7663,4609,14120,0,0,14120, 
2-Jul-13,3599.77,11728149,1613,6728,4046,14219,0,0,14219, 
3-Jul-13,3599.59,11711007,1611,5625,2593,14147,0,0,14147, 
4-Jul-13,3599.41,11693881,1609,4134,963,12648,0,0,12648, 
5-Jul-13,3599.23,11676771,1607,5707,2093,14214,0,0,14214, 
6-Jul-13,3599.06,11660626,1606,5131,2412,13112,0,0,13112, 
7-Jul-13,3598.89,11644495,1604,4747,1696,12722,0,0,12722, 
8-Jul-13,3598.67,11623640,1602,3656,895,14205,0,0,14205, 
9-Jul-13,3598.45,11602809,1599,3586,262,14123,0,0,14123, 
10-Jul-13,3598.23,11582001,1597,3578,529,14103,0,0,14103, 
11-Jul-13,3598.01,11561217,1594,3788,1336,14301,0,0,14301, 
12-Jul-13,3597.78,11539513,1592,2983,1461,13999,0,0,13999, 
13-Jul-13,3597.6,11522546,1590,4774,2002,13211,0,0,13211, 
14-Jul-13,3597.41,11504653,1588,3816,576,12759,0,0,12759, 
15-Jul-13,3597.23,11487718,1586,5886,3463,14308,0,0,14308, 
16-Jul-13,3597.02,11468449,1584,4530,2449,14224,0,0,14224, 
17-Jul-13,3596.82,11449202,1582,4552,2275,14234,0,0,14234, 
18-Jul-13,3596.62,11430443,1580,4777,2443,14195,0,0,14195, 
19-Jul-13,3596.5,11419197,1578,8588,6622,13916,0,0,13916, 
20-Jul-13,3596.34,11403746,1577,5763,3671,13382,0,0,13382, 
21-Jul-13,3596.17,11388307,1575,5060,3489,12673,0,0,12673, 
22-Jul-13,3595.96,11368678,1573,4296,2485,14192,0,0,14192, 
23-Jul-13,3595.77,11350936,1571,5214,3359,14083,0,0,14083, 
24-Jul-13,3595.6,11335077,1569,6071,4211,13915,0,0,13915, 
25-Jul-13,3595.37,11313642,1566,3181,1424,14063,0,0,14063, 
26-Jul-13,3595.17,11294715,1564,4410,2103,13927,0,0,13927, 
27-Jul-13,3594.96,11275807,1562,3877,1865,13386,0,0,13386, 
28-Jul-13,3594.76,11256919,1560,3339,405,12838,0,0,12838, 
29-Jul-13,3594.55,11237434,1558,4238,1380,14062,0,0,14062, 
30-Jul-13,3594.34,11217969,1555,4165,1392,13979,0,0,13979, 
31-Jul-13,3594.17,11202228,1554,6252,3436,14040,0,0,14040, 
1-Aug-13,3594.05,11191125,1553,8200,6209,13462,0,0,13462, 
2-Aug-13,3593.87,11174484,1552,5231,3082,13510,0,0,13510, 
3-Aug-13,3593.76,11164322,1550,7182,5871,11934,0,0,11934, 
4-Aug-13,3593.6,11150013,1549,4693,2717,11704,0,0,11704, 
5-Aug-13,3593.45,11135715,1547,6357,3792,13363,0,0,13363, 
6-Aug-13,3593.24,11116363,1545,3617,1151,13375,0,0,13375, 
7-Aug-13,3593.13,11106235,1544,8652,6461,13388,0,0,13388, 
8-Aug-13,3592.93,11087835,1542,4289,1545,13530,0,0,13530, 
9-Aug-13,3592.75,11071292,1540,5404,3015,13635,0,0,13635, 
10-Aug-13,3592.65,11062108,1539,7977,5416,12203,0,0,12203, 
11-Aug-13,3592.53,11051094,1537,6553,4246,11775,0,0,11775, 
12-Aug-13,3592.38,11037336,1536,6889,5190,13607,0,0,13607, 
13-Aug-13,3592.14,11015346,1533,2278,1326,13479,0,0,13479, 
14-Aug-13,3591.97,10999786,1532,5852,4850,13553,0,0,13553, 
15-Aug-13,3591.8,10984241,1530,5767,3959,13460,0,0,13460, 
16-Aug-13,3591.59,10965057,1528,3854,2721,13530,0,0,13530, 
17-Aug-13,3591.46,10953192,1526,6391,4933,12083,0,0,12083, 
18-Aug-13,3591.3,10938601,1524,4518,2334,11695,0,0,11695, 
19-Aug-13,3591.09,10919468,1522,3902,2019,13552,0,0,13552, 
20-Aug-13,3590.86,10898538,1520,2741,546,13372,0,0,13372, 
21-Aug-13,3590.66,10880359,1518,4374,2247,13507,0,0,13507, 
22-Aug-13,3590.46,10862199,1516,4503,1806,13628,0,0,13628, 
23-Aug-13,3590.31,10848289,1514,6658,4663,13469,0,0,13469, 
24-Aug-13,3590.11,10830466,1512,3233,443,12176,0,0,12176, 
25-Aug-13,3590,10820505,1511,7006,4167,11669,0,0,11669, 
26-Aug-13,3589.94,10815074,1510,11410,8536,13606,0,0,13606, 
27-Aug-13,3590.01,10821410,1511,17633,15057,13422,0,0,13422, 
28-Aug-13,3589.94,10815074,1510,10705,7841,13394,0,0,13394, 
29-Aug-13,3589.83,10805122,1509,8737,6056,13396,0,0,13396, 
30-Aug-13,3589.7,10793369,1508,7825,5697,13464,0,0,13464, 
31-Aug-13,3589.64,10787947,1507,9703,9584,11896,0,0,11896, 
1-Sep-13,3589.62,10786140,1442,8467,7702,8724,0,0,8724, 
2-Sep-13,3589.6,10784333,1442,8213,6967,8471,0,0,8471, 
3-Sep-13,3589.5,10775302,1441,6208,4469,10399,0,0,10399, 
4-Sep-13,3589.37,10763569,1440,4864,3527,10527,0,0,10527, 
5-Sep-13,3589.28,10755452,1439,6911,4617,10606,0,0,10606, 
6-Sep-13,3589.19,10747338,1438,6809,4742,10502,0,0,10502, 
7-Sep-13,3589.1,10739228,1437,5561,3734,9253,0,0,9253, 
8-Sep-13,3589.21,10749140,1438,14684,12618,8562,0,0,8562, 
9-Sep-13,3589.29,10756353,1439,15237,13040,10585,0,0,10585, 
10-Sep-13,3589.61,10785236,1442,27080,24647,10627,0,0,10627, 
11-Sep-13,3589.93,10814169,1445,27016,24616,10533,0,0,10533, 
12-Sep-13,3590.24,10842245,1449,26578,23804,10560,0,0,10560, 
13-Sep-13,3590.32,10849499,1449,15253,12641,10573,0,0,10573, 
14-Sep-13,3590.59,10874001,1452,23366,21291,9293,0,0,9293, 
15-Sep-13,3590.88,10900357,1455,23927,22422,8843,0,0,8843, 
16-Sep-13,3591.01,10912185,1456,17551,18248,10377,0,0,10377, 
17-Sep-13,3591.13,10923111,1457,17151,19037,10468,0,0,10468, 
18-Sep-13,3591.18,10927665,1458,13760,17142,10546,0,0,10546, 
19-Sep-13,3591.19,10928576,1458,12029,15617,10798,0,0,10798, 
20-Sep-13,3591.2,10929487,1458,11923,18262,10692,0,0,10692, 
21-Sep-13,3591.2,10929487,1458,10085,15399,9350,0,0,9350, 
22-Sep-13,3591.2,10929487,1458,9546,13621,8811,0,0,8811, 
23-Sep-13,3591.2,10929487,1458,11363,15676,10628,0,0,10628, 
24-Sep-13,3591.22,10931310,1458,12433,17019,10706,0,0,10706, 
25-Sep-13,3591.38,10945895,1460,19311,22568,10633,0,0,10633, 
26-Sep-13,3591.37,10944983,1460,11362,13444,11123,0,0,11123, 
27-Sep-13,3591.38,10945895,1460,12128,15056,10896,0,0,10896, 
28-Sep-13,3591.35,10943159,1460,8995,16216,9749,0,0,9749, 
29-Sep-13,3591.32,10940424,1459,8313,12980,9067,0,0,9067, 
30-Sep-13,3591.25,10934043,1459,8123,11060,10862,0,0,10862, 
1-Oct-13,3591.25,10934043,980,8515,10949,8021,0,0,8021, 
2-Oct-13,3591.25,10934043,980,8435,11178,7941,0,0,7941, 
3-Oct-13,3591.27,10935866,980,9618,13645,8131,0,0,8131, 
4-Oct-13,3591.24,10933132,980,7151,9869,8146,0,0,8146, 
5-Oct-13,3591.19,10928576,980,5711,7522,7698,0,0,7698, 
6-Oct-13,3591.16,10925843,980,6478,8084,7472,0,0,7472, 
7-Oct-13,3591.14,10924022,980,7593,9022,8091,0,0,8091, 
8-Oct-13,3591.09,10919468,979,6150,7054,8137,0,0,8137, 
9-Oct-13,3591.06,10916737,979,7225,9089,8219,0,0,8219, 
10-Oct-13,3591.07,10917647,979,9131,9485,8142,0,0,8142, 
11-Oct-13,3591.02,10913095,979,6004,7241,7989,0,0,7989, 
12-Oct-13,3591.06,10916737,979,9953,11383,7477,0,0,7477, 
13-Oct-13,3591.07,10917647,979,8161,9569,7173,0,0,7173, 
14-Oct-13,3591.15,10924932,980,12360,13054,7899,0,0,7899, 
15-Oct-13,3591.11,10921289,979,6663,8128,8153,0,0,8153, 
16-Oct-13,3591.08,10918558,979,7141,8414,8135,0,0,8135, 
17-Oct-13,3591.13,10923111,979,10992,12082,8019,0,0,8019, 
18-Oct-13,3591.1,10920379,979,6958,7671,7952,0,0,7952, 
19-Oct-13,3591.09,10919468,979,7491,8664,7494,0,0,7494, 
20-Oct-13,3591.08,10918558,979,7143,7571,7145,0,0,7145, 
21-Oct-13,3591.07,10917647,979,7994,8995,7996,0,0,7996, 
22-Oct-13,3591.06,10916737,979,8027,8707,8029,0,0,8029, 
23-Oct-13,3591.04,10914916,979,7405,7896,7904,0,0,7904, 
24-Oct-13,3591.04,10914916,979,8392,9055,7899,0,0,7899, 
25-Oct-13,3591,10911275,979,6336,6484,7825,0,0,7825, 
26-Oct-13,3590.99,10910365,979,7404,8139,7406,0,0,7406, 
27-Oct-13,3590.99,10910365,979,7560,8069,7066,0,0,7066, 
28-Oct-13,3590.99,10910365,979,8340,8885,7847,0,0,7847, 
29-Oct-13,3590.92,10903996,978,4800,5368,7775,0,0,7775, 
30-Oct-13,3590.93,10904905,978,8714,9327,7726,0,0,7726, 
31-Oct-13,3590.88,10900357,978,5674,6174,7658,0,0,7658, 
1-Nov-13,3590.86,10898538,980,6683,7067,7180,0,0,7180, 
2-Nov-13,3590.89,10901267,980,9150,9516,7170,0,0,7170, 
3-Nov-13,3590.96,10907635,981,11145,12006,7183,0,0,7183, 
4-Nov-13,3590.94,10905815,981,6680,7329,7177,0,0,7177, 
5-Nov-13,3590.87,10899447,980,4145,5199,7119,0,0,7119, 
6-Nov-13,3590.84,10896719,980,6199,7780,7191,0,0,7191, 
7-Nov-13,3590.83,10895810,980,7178,7863,7179,0,0,7179, 
8-Nov-13,3590.8,10893082,980,6123,6461,7115,0,0,7115, 
9-Nov-13,3590.81,10893991,980,8175,8938,7186,0,0,7186, 
10-Nov-13,3590.8,10893082,980,7254,7485,7255,0,0,7255, 
11-Nov-13,3590.54,10869460,978,6263,6216,13671,4961,0,18632, 
12-Nov-13,3589.88,10809645,974,4926,5594,20012,16994,0,37005, 
13-Nov-13,3589.18,10746436,969,3113,3809,20061,16982,0,37042, 
14-Nov-13,3588.5,10684812,965,4007,5035,20107,16969,0,37075, 
15-Nov-13,3587.81,10623416,960,2692,3167,20031,15608,0,35638, 
16-Nov-13,3587.63,10607321,959,4956,5235,12600,636,0,13236, 
17-Nov-13,3587.62,10606427,959,7206,7954,7210,0,0,7210, 
18-Nov-13,3587.61,10605534,959,7145,8471,7148,0,0,7148, 
19-Nov-13,3587.57,10601959,959,5720,6663,7184,0,0,7184, 
20-Nov-13,3587.56,10601066,959,7222,7451,7225,0,0,7225, 
21-Nov-13,3587.62,10606427,959,10573,11525,7170,0,0,7170, 
22-Nov-13,3587.73,10616261,960,13042,14154,7204,0,0,7204, 
23-Nov-13,3587.81,10623416,960,11601,12278,7221,0,0,7221, 
24-Nov-13,3587.86,10627890,961,10055,10551,7135,0,0,7135, 
25-Nov-13,3587.91,10632365,961,10124,10360,7203,0,0,7203, 
26-Nov-13,3587.93,10634155,961,8645,9345,7186,0,0,7186, 
27-Nov-13,3587.95,10635946,961,8615,9332,7155,0,0,7155, 
28-Nov-13,3587.95,10635946,961,7653,8393,7168,0,0,7168, 
29-Nov-13,3587.93,10634155,961,6682,7658,7173,0,0,7173, 
30-Nov-13,3587.9,10631470,961,6235,7132,7213,0,0,7213, 
1-Dec-13,3587.81,10623416,745,5311,5307,9321,0,0,9321, 
2-Dec-13,3587.69,10612684,744,4799,4433,10268,0,0,10268, 
3-Dec-13,3587.57,10601959,744,4748,4789,10213,0,0,10213, 
4-Dec-13,3587.5,10595706,743,7044,7195,10074,0,0,10074, 
5-Dec-13,3587.43,10589456,743,7253,7350,10282,0,0,10282, 
6-Dec-13,3587.35,10582315,743,6476,6717,9990,0,0,9990, 
7-Dec-13,3587.24,10572502,742,4076,4670,9045,0,0,9045, 
8-Dec-13,3587.19,10568043,742,6761,7185,8816,0,0,8816, 
9-Dec-13,3587.04,10554674,741,3125,3542,10031,0,0,10031, 
10-Dec-13,3586.91,10543097,740,4231,4354,10162,0,0,10162, 
11-Dec-13,3586.72,10526191,739,1353,1569,10185,0,0,10185, 
12-Dec-13,3586.53,10509302,738,1308,1213,10132,0,0,10132, 
13-Dec-13,3586.34,10492431,737,1295,926,10109,0,0,10109, 
14-Dec-13,3586.19,10479125,737,2225,1760,9099,0,0,9099, 
15-Dec-13,3586.06,10467601,736,2871,1963,8774,0,0,8774, 
16-Dec-13,3585.9,10453429,735,2712,2422,10058,0,0,10058, 
17-Dec-13,3585.76,10441039,735,3741,3067,10117,0,0,10117, 
18-Dec-13,3585.63,10429543,734,4211,3814,10101,0,0,10101, 
19-Dec-13,3585.5,10418054,733,4253,3900,10139,0,0,10139, 
20-Dec-13,3585.41,10410106,733,6162,6481,10121,0,0,10121, 
21-Dec-13,3585.34,10403926,732,6063,5979,9059,0,0,9059, 
22-Dec-13,3585.28,10398631,732,6395,6638,8909,0,0,8909, 
23-Dec-13,3585.19,10390692,732,6223,6620,10177,0,0,10177, 
24-Dec-13,3585.1,10382757,731,6217,6626,10169,0,0,10169, 
25-Dec-13,3585.02,10375707,731,5317,6504,8787,0,0,8787, 
26-Dec-13,3584.94,10368660,730,6753,7218,10222,0,0,10222, 
27-Dec-13,3584.82,10358095,730,4718,4935,10103,0,0,10103, 
28-Dec-13,3584.77,10353696,730,7114,7358,9142,0,0,9142, 
29-Dec-13,3584.66,10344020,729,4029,4119,8930,0,0,8930, 
30-Dec-13,3584.52,10331714,728,3819,3704,10153,0,0,10153, 
31-Dec-13,3584.43,10323809,728,6219,6248,10156,0,0,10156, 
1-Jan-14,3584.24,10307132,223,2728,2886,11696,0,0,11696, 
2-Jan-14,3584.05,10290472,223,4261,4518,13220,0,0,13220, 
3-Jan-14,3583.84,10272079,223,3317,3453,13220,0,0,13220, 
4-Jan-14,3583.65,10255457,222,3423,3486,12362,0,0,12362, 
5-Jan-14,3583.52,10244094,222,5067,5263,11143,0,0,11143, 
6-Jan-14,3583.32,10226628,222,3845,4834,13244,0,0,13244, 
7-Jan-14,3583.12,10209181,222,3329,3135,12718,0,0,12718, 
8-Jan-14,3582.91,10190884,221,3156,2986,13008,0,0,13008, 
9-Jan-14,3582.69,10171738,221,2601,2333,12915,0,0,12915, 
10-Jan-14,3582.48,10153484,220,3738,3443,13567,0,0,13567, 
11-Jan-14,3582.29,10136987,220,3858,3520,12730,0,0,12730, 
12-Jan-14,3582.15,10124842,220,5571,5140,12074,0,0,12074, 
13-Jan-14,3581.94,10106644,219,3887,4179,13686,0,0,13686, 
14-Jan-14,3581.78,10092792,219,5902,6171,13334,0,0,13334, 
15-Jan-14,3581.61,10078089,219,5490,5226,13386,0,0,13386, 
16-Jan-14,3581.4,10059945,219,3529,3448,13298,0,0,13298, 
17-Jan-14,3581.26,10047861,218,6926,6730,13396,0,0,13396, 
18-Jan-14,3581.07,10031477,218,3807,3794,12619,0,0,12619, 
19-Jan-14,3580.92,10018554,218,4790,5536,11717,0,0,11717, 
20-Jan-14,3580.75,10003922,217,5579,5388,13437,0,0,13437, 
21-Jan-14,3580.56,9987585,217,4581,4599,13368,0,0,13368, 
22-Jan-14,3580.36,9970407,217,4022,3554,13267,0,0,13267, 
23-Jan-14,3580.21,9957536,216,6492,6310,13392,0,0,13392, 
24-Jan-14,3579.99,9938678,216,3271,3242,13431,0,0,13431, 
25-Jan-14,3579.82,9924123,216,4868,4475,12684,0,0,12684, 
26-Jan-14,3579.63,9907871,215,3071,2949,11812,0,0,11812, 
27-Jan-14,3579.47,9894200,215,5983,5588,13318,0,0,13318, 
28-Jan-14,3579.27,9877127,215,4561,4966,13749,0,0,13749, 
29-Jan-14,3579.07,9860074,214,4747,4366,13924,0,0,13924, 
30-Jan-14,3578.87,9843040,214,4789,4528,13956,0,0,13956, 
31-Jan-14,3578.69,9827727,214,5612,6288,13842,0,0,13842, 
1-Feb-14,3578.59,9819226,255,5770,5345,10270,0,0,10270, 
2-Feb-14,3578.47,9809031,255,4272,3910,9695,0,0,9695, 
3-Feb-14,3578.33,9797146,254,4546,3999,10889,0,0,10889, 
4-Feb-14,3578.23,9788663,254,6754,6457,11245,0,0,11245, 
5-Feb-14,3578.09,9776794,254,4678,5140,11012,0,0,11012, 
6-Feb-14,3577.95,9764935,254,4706,5080,11035,0,0,11035, 
7-Feb-14,3577.83,9754778,253,5676,5477,11079,0,0,11079, 
8-Feb-14,3577.67,9741245,253,3024,2750,10265,0,0,10265, 
9-Feb-14,3577.59,9734484,253,6323,6298,9877,0,0,9877, 
10-Feb-14,3577.51,9727726,253,7648,7485,11200,0,0,11200, 
11-Feb-14,3577.37,9715906,252,4810,4925,11119,0,0,11119, 
12-Feb-14,3577.21,9702409,252,3853,3528,11075,0,0,11075, 
13-Feb-14,3577.11,9693980,252,6696,6601,11159,0,0,11159, 
14-Feb-14,3576.99,9683871,252,5811,5489,11189,0,0,11189, 
15-Feb-14,3576.89,9675453,251,5829,5351,10287,0,0,10287, 
16-Feb-14,3576.82,9669563,251,6636,6976,9717,0,0,9717, 
17-Feb-14,3576.69,9658630,251,5315,5720,11142,0,0,11142, 
18-Feb-14,3576.58,9649386,251,6267,6703,11174,0,0,11174, 
19-Feb-14,3576.47,9640148,251,6161,7048,11065,0,0,11065, 
20-Feb-14,3576.35,9630076,250,5749,6052,11107,0,0,11107, 
21-Feb-14,3576.25,9621689,250,6653,6974,11094,0,0,11094, 
22-Feb-14,3576.16,9614144,250,6245,6451,10228,0,0,10228, 
23-Feb-14,3576.07,9606604,250,5837,6830,9817,0,0,9817, 
24-Feb-14,3575.97,9598230,250,6750,7838,11184,0,0,11184, 
25-Feb-14,3575.84,9587351,249,5345,6552,11143,0,0,11143, 
26-Feb-14,3575.73,9578152,249,6124,6633,11007,0,0,11007, 
27-Feb-14,3575.65,9571466,249,7586,7917,11101,0,0,11101, 
28-Feb-14,3575.55,9563112,249,6647,6783,11071,0,0,11071, 
1-Mar-14,3575.59,9566453,385,9968,10302,7955,0,0,7955, 
2-Mar-14,3575.55,9563112,385,6144,6405,7769,0,0,7769, 
3-Mar-14,3575.55,9563112,385,8463,8860,8269,0,0,8269, 
4-Mar-14,3575.56,9563947,385,8950,9453,8302,0,0,8302, 
5-Mar-14,3575.56,9563947,385,8433,9521,8239,0,0,8239, 
6-Mar-14,3575.53,9561442,385,7099,7588,8270,0,0,8270, 
7-Mar-14,3575.55,9563112,385,9443,10561,8340,0,0,8340, 
8-Mar-14,3575.53,9561442,385,7272,8064,7988,0,0,7988, 
9-Mar-14,3575.53,9561442,385,7968,8496,7774,0,0,7774, 
10-Mar-14,3575.48,9557267,384,6225,7534,8304,0,0,8304, 
11-Mar-14,3575.51,9559772,385,9895,11596,8338,0,0,8338, 
12-Mar-14,3575.47,9556433,384,6772,7860,8397,0,0,8397, 
13-Mar-14,3575.45,9554763,384,7600,8796,8316,0,0,8316, 
14-Mar-14,3575.41,9551425,384,6741,7149,8365,0,0,8365, 
15-Mar-14,3575.4,9550591,384,7875,8229,8136,0,0,8136, 
16-Mar-14,3575.36,9547254,384,6180,6910,7804,0,0,7804, 
17-Mar-14,3575.34,9545585,384,7576,8066,8292,0,0,8292, 
18-Mar-14,3575.3,9542249,384,6893,7492,8516,0,0,8516, 
19-Mar-14,3575.25,9538080,384,6313,6728,8390,0,0,8390, 
20-Mar-14,3575.22,9535579,384,7160,7453,8329,0,0,8329, 
21-Mar-14,3575.2,9533913,384,7581,8884,8295,0,0,8295, 
22-Mar-14,3575.19,9533079,384,7748,9418,8009,0,0,8009, 
23-Mar-14,3575.16,9530579,383,6739,8536,7907,0,0,7907, 
24-Mar-14,3575.1,9525581,383,5881,7717,8410,0,0,8410, 
25-Mar-14,3575.05,9521417,383,6281,8102,8356,0,0,8356, 
26-Mar-14,3574.96,9513924,383,4503,6296,8390,0,0,8390, 
27-Mar-14,3574.91,9509764,383,6063,7623,8136,0,0,8136, 
28-Mar-14,3574.9,9508932,383,7845,9771,8105,0,0,8105, 
29-Mar-14,3574.85,9504772,382,6006,7471,8078,0,0,8078, 
30-Mar-14,3574.8,9501030,382,6084,8141,7929,0,0,7929, 
31-Mar-14,3574.76,9497289,382,6320,7796,8165,0,0,8165, 
1-Apr-14,3574.75,9496458,630,8463,9657,8598,0,0,8598, 
2-Apr-14,3574.64,9487317,630,4039,6931,8699,0,0,8699, 
3-Apr-14,3574.59,9483164,629,6796,7714,8740,0,0,8740, 
4-Apr-14,3574.56,9480673,629,7537,8006,8576,0,0,8576, 
5-Apr-14,3574.54,9479012,629,7202,8085,7790,0,0,7790, 
6-Apr-14,3574.5,9475692,629,5967,7703,7458,0,0,7458, 
7-Apr-14,3574.46,9472372,629,7239,7630,8730,0,0,8730, 
8-Apr-14,3574.4,9467394,629,7346,9312,9740,0,0,9740, 
9-Apr-14,3574.31,9459930,628,4897,6793,8645,0,0,8645, 
10-Apr-14,3574.31,9459930,628,8991,9547,8675,0,0,8675, 
11-Apr-14,3574.25,9454956,628,6321,6967,8713,0,0,8713, 
